,Actual,Predicted
4315,383.7,415.20920000000007
4316,414.3,423.2843
4317,468.2,471.6850999999997
4319,406.2,427.6312000000004
4320,347.0,433.22120000000007
4321,473.9,457.14950000000005
4323,339.6,417.62300000000033
4324,449.5,488.2303
4325,457.0,486.09989999999993
4326,496.9,445.0086000000004
4327,445.3,490.4482999999998
4328,557.2,559.5079000000001
4329,511.6,438.4236999999997
4332,392.1,453.52689999999996
4333,710.0,639.0358999999995
4335,393.6,460.1295999999998
4339,508.1,427.63929999999993
4341,462.2,424.3904000000008
4343,479.8,454.3769999999998
4344,342.2,477.9432
4346,610.9,489.47559999999964
4348,441.9,422.69830000000013
4349,370.7,415.9765000000001
4350,590.0,420.2952999999999
4352,627.3,493.05719999999957
4355,382.0,455.71779999999995
4356,587.3,452.4723999999995
4357,415.2,426.69480000000016
4358,429.5,476.2604000000001
4359,656.3,720.5742999999993
4360,556.2,453.7476999999999
4361,358.1,408.57590000000044
4362,424.8,456.28199999999987
4363,445.1,504.1930000000002
4365,522.5,445.23599999999965
4366,663.5,603.9360999999999
4367,843.0,768.2824999999985
4368,450.6,434.7103999999998
4369,364.0,425.6533999999999
4372,413.6,428.56780000000003
4373,535.2,448.1319999999998
4374,716.3,639.2922999999995
4375,598.2,501.02710000000036
4376,400.7,408.4420000000005
4377,475.3,424.5045999999999
4378,436.7,420.88870000000014
4379,477.5,462.7785000000001
4380,487.9,492.9546000000004
4383,417.5,430.4152999999997
4384,480.1,455.8903000000006
4385,650.1,516.4894999999997
4386,401.7,430.2837000000003
4389,483.8,590.7824999999998
4390,524.2,418.5375999999998
4391,603.6,571.0455000000001
4392,367.4,422.30540000000025
4393,559.9,532.5364999999999
4394,334.3,447.1171999999997
4396,611.5,572.0831000000002
4398,537.2,525.3262000000008
4399,340.9,423.9753000000001
4401,580.7,510.6625999999998
4402,454.7,451.44230000000016
4403,473.5,452.2710999999998
4404,410.4,437.59700000000066
4405,630.4,570.8270000000002
4406,368.8,422.9380000000003
4407,451.4,537.4218999999999
4408,663.1,505.1827999999999
4409,493.4,419.69780000000026
4410,600.0,508.9871999999999
4412,551.2,507.5164999999998
4413,406.7,462.8855
4415,350.0,437.68859999999967
4416,561.2,463.31300000000044
4417,418.4,403.68390000000016
4418,428.3,508.6182999999994
4419,414.2,420.753
4420,405.9,440.8861
4421,513.6,466.37600000000003
4423,496.8,414.99990000000054
4424,538.9,487.7625999999998
4425,459.1,451.8638
4426,384.3,422.2373
4427,700.1,666.3526000000002
4429,445.3,483.2206999999997
4430,419.9,450.0711999999998
4431,524.1,419.7038999999999
4432,716.5,702.8704000000002
4434,372.9,436.8054999999997
4435,592.7,479.7856000000003
4437,466.4,420.79010000000034
4438,521.8,490.98839999999973
4442,484.8,418.1848000000002
4444,623.9,447.5098999999996
4445,405.6,431.8014000000001
4446,421.6,418.39720000000034
4447,423.0,430.4738000000002
4448,462.4,457.92699999999957
4449,476.4,635.9234000000009
4450,457.4,421.1703000000004
4452,500.9,473.66150000000005
4453,547.6,563.5247000000005
4454,593.3,592.2760999999996
4456,458.1,441.5348999999997
4458,362.4,415.41750000000025
4459,511.7,425.89230000000026
4460,458.7,447.6511000000002
4461,423.8,429.64730000000003
4462,586.5,496.66609999999986
4463,398.9,469.6231999999996
4464,389.8,417.05730000000034
4465,553.2,482.17109999999974
4466,420.1,444.53260000000034
4467,438.0,441.2934999999999
4468,408.8,554.5745999999997
4470,467.1,415.4029000000004
4471,520.2,545.1705000000005
4473,555.2,447.8477000000003
4475,452.3,521.7239
4476,360.7,405.2587999999999
4478,370.6,476.3204
4479,630.2,578.1881999999996
4480,404.5,453.27690000000007
4481,416.5,446.49719999999945
4482,464.4,455.3327999999998
4483,447.7,418.54660000000024
4484,434.9,453.37159999999955
4485,411.5,544.7694999999998
4486,731.6,670.5682000000003
4487,510.7,514.3382000000001
4489,469.4,481.7171
4490,526.8,522.7583999999998
4491,430.6,477.9992000000003
4493,494.3,415.7565000000003
4496,426.8,454.3720999999996
4497,378.2,401.7549000000001
4498,535.5,419.6758000000002
4499,449.1,442.27020000000016
4501,425.1,455.44379999999995
4505,473.1,442.04430000000013
4507,430.9,441.1104999999996
4508,405.2,420.74739999999974
4510,496.3,421.47189999999966
4511,470.8,427.13310000000035
4513,341.3,444.4208999999996
4514,628.8,612.0566999999998
4515,465.9,467.1335999999999
4516,548.2,476.4330000000001
4517,627.7,488.32380000000063
4518,474.5,455.8404
4520,577.5,452.2428
4523,580.8,504.9052999999995
4524,431.7,417.16
4526,506.9,449.65180000000004
4527,502.6,465.3875000000002
4529,595.2,439.4877999999996
4530,556.1,444.07780000000037
4531,460.6,577.1100000000001
4532,530.3,497.04929999999956
4534,489.5,508.4956999999998
4536,423.3,451.5633999999999
4537,477.7,452.2638999999998
4538,442.9,450.86539999999997
4539,418.0,428.1676000000001
4540,381.4,469.63469999999955
4541,414.5,421.13540000000023
4542,697.7,581.9999999999998
4543,630.3,474.4744000000001
4544,493.6,436.8896000000001
4545,441.1,479.7476999999999
4546,606.7,496.4204999999999
4547,434.7,428.5176000000001
4548,509.2,483.7439000000002
4549,479.7,453.20640000000014
4551,429.6,445.78009999999944
4552,532.9,482.5674000000001
4553,379.2,406.1898000000001
4555,481.4,470.7064999999999
4557,511.8,456.7817
4558,501.0,492.7812
4559,547.3,454.86619999999994
4560,566.7,433.293
4561,548.3,452.2772999999998
4562,403.1,419.26580000000035
4563,422.4,566.3371999999998
4564,895.5,877.6491000000005
4568,419.2,434.0238000000008
4569,737.4,691.2807
4570,444.6,417.1914000000002
4571,454.1,443.3368
4572,502.2,495.04490000000027
4574,520.1,452.8243999999999
4578,698.2,726.9183999999993
4580,749.1,765.7848999999991
4581,421.7,491.9103000000002
4582,463.6,427.6728
4584,446.2,436.0151999999999
4586,369.7,434.9853999999999
4587,471.8,430.47909999999996
4588,373.3,416.2389000000002
4590,449.8,431.9679
4592,371.9,411.54409999999996
4593,463.4,501.63529999999963
4594,446.0,485.7122999999995
4595,610.3,629.1065999999995
4598,611.2,576.5936999999998
4600,348.0,427.1403999999996
4604,429.9,415.2271000000003
4605,525.6,435.12349999999975
4606,365.5,460.3980999999995
4607,446.5,447.98979999999983
4609,431.6,406.6980999999999
4610,527.0,438.3633999999994
4613,400.5,415.6641000000001
4614,510.1,483.4257
4615,683.1,584.7964000000004
4616,661.2,498.8600000000001
4618,372.2,407.0545000000002
4619,486.7,425.2419000000002
4620,585.7,602.5171000000008
4621,487.5,459.1321999999999
4623,727.9,579.9876000000003
4624,596.0,596.4722
4625,707.0,608.1814000000005
4626,361.3,478.7798999999999
4627,575.7,480.47470000000015
4628,738.9,716.8109000000002
4630,452.3,443.8435000000006
4633,395.2,435.51989999999984
4634,510.9,444.01099999999957
4635,567.6,436.4671000000006
4636,382.2,454.1216999999996
4637,417.1,450.069
4638,388.5,415.9681999999999
4639,557.4,438.49830000000014
4640,438.8,420.26740000000024
4641,400.4,432.75130000000007
4643,527.8,578.5595999999998
4644,393.6,443.61879999999934
4645,427.5,415.93600000000004
4649,511.3,484.9421999999996
4650,458.1,495.25949999999966
4651,556.9,458.73249999999985
4652,487.4,492.70829999999967
4654,501.9,460.5213999999999
4655,449.4,418.9219000000003
4656,632.0,661.8035000000002
4657,414.4,425.5919000000002
4658,528.5,497.46429999999987
4660,368.6,405.4235999999999
4661,776.2,764.462599999999
4662,388.2,489.29209999999966
4663,402.2,462.94109999999955
4665,679.3,478.6893000000002
4667,457.1,427.6498
4668,558.1,593.6222
4670,547.0,462.06749999999977
4671,449.1,411.3804999999999
4672,578.3,419.27240000000006
4673,651.5,745.1647999999989
4674,453.8,452.74960000000016
4675,471.6,507.6375999999998
4676,407.7,433.20020000000017
4677,450.7,531.1169999999997
4681,500.2,453.2052999999998
4682,349.8,502.2569999999998
4686,685.8,705.6775999999996
4687,449.8,518.9910000000004
4688,457.1,468.3620000000003
4691,389.4,407.0453000000003
4692,415.8,437.2080999999996
4693,600.6,489.3436999999999
4694,567.9,528.4980999999997
4697,401.8,467.2881
4698,404.2,416.6977000000001
4703,467.1,452.56710000000027
4704,487.4,481.8460999999999
4705,601.7,419.9089000000005
4706,480.5,424.6202000000003
4707,421.1,449.14989999999995
4708,526.8,498.51460000000003
4709,461.0,513.0517999999995
4710,427.5,510.48640000000023
4712,510.2,546.9051000000003
4713,430.2,420.4445999999998
4714,397.9,415.46000000000015
4715,422.1,444.20759999999984
4716,420.4,441.4607999999998
4717,387.3,448.4144999999995
4719,525.6,457.4535000000002
4720,524.4,555.7961000000003
4721,343.4,428.06630000000024
4722,710.5,639.7743999999999
4723,752.5,607.1032999999994
4725,407.7,439.3985999999997
4726,456.1,424.5045999999999
4727,699.7,585.7579999999999
4728,412.2,538.2283000000004
4729,380.2,415.6789000000001
4730,539.1,560.5474000000003
4731,409.2,437.64270000000045
4732,413.2,468.7658000000003
4733,438.8,446.86879999999957
4735,616.7,600.6516999999996
4736,699.9,588.6667000000002
4737,487.7,453.8843999999998
4739,379.2,420.4978999999996
4741,494.2,454.28060000000005
4742,562.3,545.7349000000004
4743,552.5,443.21799999999973
4745,588.7,569.9692999999999
4747,428.4,442.4815999999997
4748,450.5,460.96209999999957
4749,361.4,434.9582000000001
4750,543.6,507.31729999999993
4753,578.1,510.0205000000002
4755,817.1,824.671299999998
4756,425.1,510.5096000000002
4757,467.5,481.36449999999985
4759,457.7,487.73799999999983
4760,381.5,418.1692000000001
4761,487.2,552.6090000000002
4762,513.2,514.9471000000001
4763,528.9,427.2203000000001
4764,463.4,507.38449999999983
4765,515.3,442.8005999999999
4766,428.5,519.9862000000007
4767,396.5,433.9971000000001
4768,655.0,755.8528999999995
4769,469.7,428.4889000000002
4770,416.6,402.16509999999994
4773,560.2,455.0245999999999
4775,536.9,499.97679999999986
4776,515.3,424.3428
4778,450.9,428.2515000000002
4779,352.1,411.2552
4780,480.6,503.9678
4782,693.5,675.4268000000001
4784,474.8,425.75990000000036
4785,766.1,765.6604999999988
4786,414.6,484.0716999999997
4787,422.6,437.68649999999957
4788,593.9,561.0934000000001
4789,409.9,424.59200000000004
4790,444.9,432.18390000000005
4791,376.4,418.48480000000035
4792,377.8,595.1019999999994
4793,389.7,439.10309999999976
4794,460.0,473.05080000000004
4795,585.6,539.66
4796,426.9,440.33849999999984
4797,783.1,774.502899999998
4798,458.0,439.6697000000001
4799,612.2,531.2050000000004
4803,437.2,456.52299999999974
4806,562.3,435.2852000000005
4807,600.3,672.8962999999998
4808,404.5,416.83019999999993
4809,339.8,454.5822999999996
4810,478.3,425.99000000000024
4811,684.4,520.0097999999989
4812,647.2,485.6503000000001
4814,526.7,456.0665
4815,561.6,546.0033000000017
4816,681.2,645.5643000000003
4818,482.1,460.0242
4819,468.2,410.3185000000002
4820,455.2,420.0892
4821,496.4,421.33180000000027
4822,347.6,419.3174000000001
4823,433.6,442.29000000000025
4826,587.2,508.9713999999999
4827,408.9,521.9702000000001
4828,377.3,423.2425999999995
4831,719.9,677.1599000000001
4832,425.3,477.71549999999996
4834,460.3,417.1128000000004
4835,422.4,426.6658000000004
4838,458.2,419.6822000000002
4840,706.0,747.7938999999983
4841,447.6,411.5649
4842,338.4,461.4662000000001
4846,500.0,462.464
4847,419.2,435.35779999999977
4848,410.8,428.6244
4850,544.2,544.4816000000005
4851,524.4,433.23389999999995
4852,358.1,439.98940000000016
4853,553.8,480.9602999999999
4854,380.3,414.9281
4855,391.4,427.6654000000004
4856,383.5,414.26330000000036
4857,390.6,503.3407000000003
4858,400.4,431.86290000000025
4860,343.9,470.1752000000003
4861,722.1,556.1191000000005
4862,600.7,612.3501000000003
4863,417.8,487.05210000000005
4864,451.0,439.8334
4866,460.3,416.46349999999995
4869,543.3,452.22779999999955
4870,385.6,413.5039000000004
4872,511.8,433.32469999999984
4873,877.6,721.3462000000001
4875,376.6,418.67710000000045
4876,511.8,434.26289999999995
4877,471.3,418.9829000000003
4880,489.4,441.00899999999996
4881,395.0,428.45860000000016
4884,388.0,486.57709999999986
4885,582.6,458.1275999999999
4886,441.3,435.3002999999997
4887,535.7,541.0041
4891,546.4,457.8657999999995
4892,492.9,470.00080000000014
4893,408.2,449.03770000000014
4894,743.6,767.1403999999986
4896,633.5,514.8862999999998
4897,362.5,451.2353000000001
4900,451.1,449.3383999999998
4901,366.8,470.73770000000036
4904,675.7,543.3940000000007
4906,594.6,436.4616000000004
4907,497.5,420.3343000000002
4908,607.8,544.5453
4909,553.1,516.7320999999996
4914,635.5,506.7743
4916,482.1,459.53669999999977
4917,696.9,681.5474000000003
4918,574.5,426.0753000000001
4919,645.8,570.8344000000002
4920,357.6,437.2342000000007
4921,364.0,422.3963000000002
4922,352.8,411.96960000000007
4923,564.7,427.0993999999999
4924,542.8,475.4011999999997
4925,520.7,522.8447000000006
4926,445.5,455.3152000000001
4928,557.0,416.33220000000034
4929,377.9,427.43409999999983
4930,363.4,450.7303000000001
4932,446.2,425.9410000000002
4933,343.5,458.4325
4935,391.5,446.44330000000025
4936,548.8,446.8714999999995
4937,452.6,417.63490000000024
4938,484.4,492.5808999999997
4939,552.7,450.4322000000002
4940,414.8,460.17309999999907
4941,472.4,428.3020000000001
4942,495.2,425.02889999999985
4943,423.3,434.95650000000006
4944,442.8,440.7276999999995
4946,427.5,475.9177000000002
4947,395.1,464.9782000000004
4948,606.0,443.5358999999999
4951,480.4,464.8676999999998
4953,540.0,420.58249999999975
4954,463.3,440.3040999999998
4955,595.9,486.3282
4956,454.6,418.80369999999976
4958,487.4,426.43109999999984
4959,539.3,422.5326000000002
4960,554.9,552.2919999999998
4961,538.8,523.4519000000001
4962,698.7,508.7358999999997
4964,503.0,570.5276999999999
4965,370.0,418.0551
4966,349.0,485.09430000000015
4968,552.2,454.20619999999974
4969,384.9,421.3247999999998
4970,574.8,534.2792000000002
4971,469.0,478.8935999999998
4973,385.3,421.20890000000026
4974,353.1,449.4006000000002
4976,698.2,574.8917
4977,544.9,513.5770999999994
4978,438.2,432.23689999999993
4981,568.7,462.3715999999999
4982,340.4,411.6015999999998
4983,568.9,495.2660999999997
4984,431.7,437.3264999999996
4985,544.3,417.96969999999976
4987,650.6,525.9439999999997
4988,409.9,426.5516000000003
4989,409.2,452.6007000000001
4991,597.8,512.8651999999994
4992,688.2,687.8038000000006
4993,492.3,581.4012
4995,494.9,516.7883000000004
4996,417.1,490.98980000000006
4997,425.0,453.49060000000003
5000,544.6,599.1950999999998
5001,630.2,669.2252000000004
5002,350.0,437.49309999999963
5003,354.1,405.4130000000001
5004,390.0,456.03369999999956
5005,622.1,594.7134999999998
5007,433.6,427.05189999999993
5008,358.1,446.7516000000001
5009,546.8,434.2552999999995
5010,531.8,498.77519999999964
5011,466.4,450.46370000000024
5012,461.0,438.8404000000003
5014,360.2,471.6198000000003
5017,340.8,426.28359999999986
5018,631.7,602.0135000000002
5019,571.1,428.5336000000006
5021,390.1,413.71330000000034
5022,444.1,465.3062
5023,404.6,424.58069999999987
5024,411.9,454.1785000000001
5026,526.9,460.1898999999997
5027,487.1,426.8761999999996
5028,682.0,450.01399999999995
5029,338.6,414.70620000000036
5030,392.9,499.45360000000034
5031,341.5,419.5154999999998
5032,460.0,450.5039999999999
5034,521.5,457.22489999999965
5035,421.2,481.35040000000015
5036,518.9,455.5600000000003
5037,362.3,442.25939999999974
5038,538.5,470.7110999999999
5039,511.9,593.6808000000003
5041,397.5,489.69739999999956
5043,699.2,631.4266000000001
5045,434.6,413.7718000000002
5046,478.0,478.6661999999999
5047,464.9,422.8039
5048,544.1,488.16559999999987
5049,362.2,416.52549999999985
5050,381.0,418.4896000000002
5052,428.7,435.3478999999997
5053,391.8,435.3729
5054,686.9,658.9894999999995
5055,374.0,418.8307000000001
5057,629.5,485.1779999999997
5058,362.7,414.1174000000001
5059,427.3,519.1587999999996
5060,335.5,417.52189999999985
5062,421.6,430.5406000000002
5063,481.1,424.88210000000004
5067,545.2,646.4966000000004
5068,427.2,425.10350000000017
5069,516.1,453.33830000000063
5072,676.7,591.9111000000005
5073,404.5,450.2197000000001
5074,378.8,476.32020000000017
5075,509.7,485.1965000000004
5076,423.3,427.96850000000006
5077,399.6,433.0926000000003
5078,455.8,489.2524999999997
5079,356.6,417.53449999999987
5080,520.6,431.7907000000001
5081,477.2,445.79519999999974
5083,449.1,419.5755000000001
5084,423.2,408.91230000000013
5086,392.8,405.46299999999997
5087,443.9,439.5975999999997
5088,369.7,399.89890000000014
5089,384.7,437.5456999999997
5091,689.5,556.5408
5092,433.6,424.8780999999999
5097,338.1,425.65650000000005
5101,413.3,462.8154999999998
5103,497.1,449.1171999999998
5104,519.7,512.0070999999997
5106,414.6,421.79500000000036
5108,509.2,437.34669999999994
5111,407.7,439.1787999999999
5112,390.6,419.79060000000004
5113,465.5,459.13679999999954
5114,491.1,477.1021999999999
5116,361.3,416.095
